date;Brazil;China;Colombia;France;Ghana;India;Indonesia;Japan;Netherlands;Senegal;Singapore;Switzerland;United States
1986-05-01;1.7420720767765199;0.024112785102186767;0.20328983950680335;0.027886500165432267;0.2964863334351216;0.0875343727585506;0.06974663351706639;0.00439116813534348;-0.001748357307877884;0.027429444342668613;-0.007493667352930369;0.00980315387782336;0.0248688622073413
1986-06-01;1.8097333895093675;0.03014098137773346;0.20700614833237518;0.028511810412254934;0.30919437660265175;0.08759093743941603;0.07262662449195298;0.003999993170546318;-0.0023938165085641535;0.01882485906691246;-0.005902825781376837;0.010378170172536002;0.026340958453319747
1986-07-01;1.877394702242215;0.03616917765328015;0.21072245715794702;0.0291371206590776;0.3219024197701819;0.08764750212028145;0.07550661546683955;0.0036088182057491553;-0.0030392757092504224;0.010220273791156309;-0.004311984209823304;0.010953186467248644;0.0278130546992982
1986-08-01;1.9450560149750626;0.042197373928826845;0.21443876598351885;0.029762430905900264;0.33461046293771207;0.08770406680114688;0.07838660644172613;0.003217643240951993;-0.0036847349099366922;0.0016156885154001571;-0.0027211426382697714;0.011528202761961287;0.029285150945276648
1986-09-01;2.01271732770791;0.048225570204373534;0.21815507480909066;0.03038774115272293;0.34731850610524223;0.08776063148201231;0.0812665974166127;0.0028264682761548303;-0.004330194110622961;-0.006988896760355995;-0.0011303010667162387;0.012103219056673928;0.030757247191255097
1986-10-01;2.080378640440758;0.054253766479920223;0.2218713836346625;0.031013051399545598;0.3600265492727724;0.08781719616287773;0.08414658839149927;0.0024352933113576678;-0.00497565331130923;-0.015593482036112147;0.0004605405048372941;0.012678235351386572;0.03222934343723355
1986-11-01;2.148039953173605;0.06028196275546692;0.22558769246023433;0.03163836164636826;0.37273459244030255;0.08787376084374315;0.08702657936638586;0.0020441183465605053;-0.0056211125119955;-0.0241980673118683;0.002051382076390825;0.013253251646099213;0.033701439683212
1986-12-01;2.2157012659064526;0.06631015903101362;0.22930400128580616;0.03226367189319093;0.3854426356078327;0.08793032552460858;0.08990657034127243;0.0016529433817633428;-0.006266571712681769;-0.03280265258762445;0.003642223647944358;0.013828267940811855;0.035173535929190446
1987-01-01;2.2833625786393004;0.0723383553065603;0.233020310111378;0.032888982140013595;0.39815067877536287;0.08798689020547401;0.092786561316159;0.0012617684169661805;-0.006912030913368039;-0.0414072378633806;0.00523306521949789;0.014403284235524498;0.0366456321751689
1987-02-01;2.617343358218247;0.08198667398507636;0.23702561370553257;0.03239891302424672;0.39110417856614665;0.08847529586179576;0.09175882049917156;0.0017220856992669162;-0.005721075799131091;-0.03947886991709303;0.006066297444811682;0.014763393192967456;0.03698994708344156
